Time,generator-3-1_ir_cnv,generator-3-1_ii_cnv,generator-1-1_ir_cnv,generator-1-1_ii_cnv
0.0,1.178232589277481,-0.47507148039783176,0.4796385174990217,-0.1481126998010557
1.0e-6,1.178232589277483,-0.4750714803978319,0.4796385174990215,-0.14811269980105565
2.2613468126536535e-6,1.1782325892774852,-0.47507148039783215,0.479638517499021,-0.14811269980105565
4.901824259737966e-6,1.178232589277489,-0.4750714803978326,0.47963851749901903,-0.14811269980105582
8.485460215968742e-6,1.1782325892774927,-0.4750714803978333,0.47963851749901476,-0.14811269980105685
1.9063423728838465e-5,1.1782325892774934,-0.47507148039783903,0.47963851749899133,-0.14811269980106903
3.3144214418240724e-5,1.1782325892774703,-0.47507148039786645,0.4796385174989372,-0.14811269980112143
5.6088342701012054e-5,1.1782325892773726,-0.475071480398,0.4796385174987999,-0.1481126998013487
0.00013391633618276797,1.1782325892764585,-0.4750714803998534,0.4796385174979542,-0.14811269980422268
0.0002139099914738993,1.178232589274586,-0.4750714804044188,0.47963851749649455,-0.1481126998112193
0.0003139099914738993,1.1782325892712775,-0.4750714804126253,0.4796385174937872,-0.14811269982419273
0.0004139099914738993,1.1782325892677816,-0.4750714804207497,0.47963851749033926,-0.14811269983797257
0.0005139099914738993,1.1782325892651273,-0.4750714804262759,0.47963851748676545,-0.14811269984876763
0.0006139099914738993,1.1782325892639522,-0.4750714804283092,0.4796385174837302,-0.14811269985479797
0.0007139099914738994,1.1782325892642806,-0.4750714804274978,0.4796385174815986,-0.14811269985645745
0.0008139099914738994,1.1782325892656367,-0.4750714804252881,0.4796385174803088,-0.14811269985546607
0.0009139099914738995,1.1782325892673549,-0.4750714804231004,0.4796385174794887,-0.14811269985376388
0.0010139099914738994,1.178232589268886,-0.4750714804218103,0.4796385174786953,-0.14811269985270725
0.0011139099914738995,1.1782325892699663,-0.4750714804216353,0.4796385174776233,-0.14811269985278624
0.0012139099914738995,1.1782325892706151,-0.47507148042231695,0.47963851747619407,-0.14811269985378392
0.0013139099914738995,1.178232589271013,-0.4750714804234145,0.479638517474518,-0.14811269985514705
0.0014139099914738996,1.1782325892713592,-0.4750714804245477,0.4796385174727845,-0.14811269985634176
0.0015139099914738996,1.1782325892717684,-0.47507148042551406,0.47963851747115516,-0.14811269985705963
0.0016139099914738997,1.1782325892722452,-0.4750714804262862,0.4796385174697039,-0.14811269985725184
0.0017139099914738997,1.1782325892727157,-0.47507148042694164,0.4796385174684146,-0.14811269985704617
0.0018139099914738998,1.178232589273085,-0.4750714804275797,0.4796385174672215,-0.14811269985662753
0.0019139099914738998,1.1782325892732872,-0.47507148042826464,0.4796385174660589,-0.14811269985614448
0.0020139099914739,1.1782325892733072,-0.47507148042900943,0.47963851746489494,-0.14811269985566805
0.0021139099914738997,1.1782325892731744,-0.475071480429786,0.4796385174637397,-0.14811269985519954
0.0022139099914738995,1.1782325892729402,-0.4750714804305509,0.4796385174626322,-0.1481126998547035
0.0023139099914738994,1.178232589272654,-0.4750714804312666,0.47963851746161873,-0.14811269985414263
0.002413909991473899,1.178232589272349,-0.4750714804319114,0.47963851746073316,-0.14811269985349976
0.002513909991473899,1.178232589272039,-0.47507148043248104,0.47963851745998975,-0.14811269985278266
0.002613909991473899,1.1782325892717227,-0.47507148043298286,0.47963851745938335,-0.14811269985201686
0.0027139099914738987,1.1782325892713938,-0.47507148043342834,0.47963851745889685,-0.14811269985123401
0.0028139099914738985,1.1782325892710492,-0.47507148043382824,0.4796385174585115,-0.14811269985046216
0.0029139099914738983,1.1782325892706924,-0.47507148043418995,0.4796385174582123,-0.1481126998497207
0.003013909991473898,1.1782325892703316,-0.4750714804345179,0.47963851745798985,-0.1481126998490205
0.003113909991473898,1.178232589269976,-0.47507148043481556,0.47963851745783875,-0.14811269984836656
0.003213909991473898,1.1782325892696353,-0.4750714804350859,0.4796385174577548,-0.1481126998477612
0.0033139099914738976,1.1782325892693146,-0.47507148043533304,0.4796385174577324,-0.14811269984720618
0.0034139099914738975,1.1782325892690153,-0.4750714804355619,0.4796385174577632,-0.1481126998467036
0.0035139099914738973,1.178232589268736,-0.475071480435777,0.47963851745783653,-0.14811269984625547
0.003613909991473897,1.178232589268474,-0.47507148043598413,0.47963851745794067,-0.14811269984586323
0.003713909991473897,1.1782325892682262,-0.4750714804361879,0.47963851745806424,-0.14811269984552675
